FID,Field1,x,y,WPreyD,Rgd,Alt,LargeLS,Small_LS,LS_Biomass,Village_LC
240,2243,8688000,3739110,0.2500000,34.0000000,5040.0000000,0.0000000,0.0000000,0.0000000,86569904.0000000
241,2244,8688500,3739110,0.2500000,52.5642014,4731.0000000,0.0000000,0.0000000,0.0000000,85524400.0000000
242,2245,8689000,3739110,0.2500000,32.8633995,4419.0000000,0.0000000,0.0000000,0.0000000,84015000.0000000
243,2246,8689500,3739110,0.2500000,79.3095016,4519.0000000,0.0000000,0.0000000,0.0000000,82624704.0000000
244,2247,8690000,3739110,0.2500000,123.9520035,4227.0000000,0.0000000,0.0000000,0.0000000,81258000.0000000
245,2248,8690500,3739110,0.2500000,57.6801987,3823.0000000,0.0000000,0.0000000,0.0000000,80191400.0000000
246,2249,8691000,3739110,0.2500000,16.6131992,3678.0000000,0.0000000,0.0000000,0.0000000,79380000.0000000
247,2250,8691500,3739110,0.2500000,8.2462101,3743.0000000,0.0000000,0.0000000,0.0000000,78874200.0000000
248,2251,8692000,3739110,0.2500000,70.2921982,3848.0000000,0.0000000,0.0000000,0.0000000,78527800.0000000
249,2252,8692500,3739110,0.2500000,85.6504974,4019.0000000,0.0000000,0.0000000,0.0000000,78374304.0000000
250,2253,8693000,3739110,0.2500000,56.6656990,4163.0000000,0.0000000,0.0000000,0.0000000,78414496.0000000
251,2254,8693500,3739110,0.2500000,65.1844025,4355.0000000,0.0000000,0.0000000,0.0000000,78518896.0000000
252,2255,8694000,3739110,0.2500000,61.0983009,4723.0000000,0.0000000,0.0000000,0.0000000,77345400.0000000
253,2256,8694500,3739110,0.2500000,54.9818001,4968.0000000,0.0000000,0.0000000,0.0000000,76261800.0000000
254,2257,8695000,3739110,0.2500000,41.9524002,5316.0000000,0.0000000,0.0000000,0.0000000,74806704.0000000
255,2262,8697500,3739110,0.2500000,22.0681000,5341.0000000,0.0000000,0.0000000,0.0000000,65158400.0000000
256,2263,8698000,3739110,0.2500000,32.2955017,5232.0000000,0.0000000,0.0000000,0.0000000,62498200.0000000
257,2264,8698500,3739110,0.2500000,73.9324036,5048.0000000,0.0000000,0.0000000,0.0000000,59913000.0000000
258,2265,8699000,3739110,0.2500000,58.0000000,4771.0000000,0.0725142,0.0475235,15.8760996,57440800.0000000
259,2266,8699500,3739110,0.2500000,36.7831001,4689.0000000,0.3904610,0.2558960,85.4867020,55408200.0000000
260,2267,8700000,3739110,0.2500000,135.3739929,4795.0000000,0.8088130,0.5300690,177.0800018,53879400.0000000
261,2268,8700500,3739110,0.2500000,34.8138008,4771.0000000,1.2606300,0.8261770,276.0000000,52251100.0000000
262,2269,8701000,3739110,0.2500000,44.8665009,5004.0000000,1.6008900,1.0491700,350.4949951,50652600.0000000
263,2270,8701500,3739110,0.2500000,28.8271008,5040.0000000,1.7682300,1.1588399,387.1319885,48777100.0000000
264,2271,8702000,3739110,0.2500000,30.7409000,4895.0000000,1.7682300,1.1588399,387.1319885,46733400.0000000
265,2272,8702500,3739110,0.2500000,65.8482971,4996.0000000,1.7682300,1.1588399,387.1319885,45077800.0000000
266,2273,8703000,3739110,0.2500000,101.6269989,5486.0000000,1.7682300,1.1588399,387.1319885,43060900.0000000
267,2274,8703500,3739110,0.2500000,27.2763996,5419.0000000,1.7682300,1.1588399,387.1319885,40484700.0000000
268,2275,8704000,3739110,0.2500000,65.5972977,5429.0000000,1.6510900,1.0820700,361.4859924,38543800.0000000
269,2276,8704500,3739110,0.2500000,46.4220009,5373.0000000,1.5395300,1.0089600,337.0610046,36609800.0000000
270,2277,8705000,3739110,0.2500000,50.8526993,5425.0000000,1.5451100,1.0126200,338.2829895,34270900.0000000
271,2278,8705500,3739110,0.2500000,20.9284000,5444.0000000,1.5730000,1.0308900,344.3890076,32485400.0000000
272,2279,8706000,3739110,0.2500000,45.6399002,5369.0000000,1.6287800,1.0674500,356.6019897,31002700.0000000
273,2280,8706500,3739110,0.2500000,23.8118000,5321.0000000,1.6622500,1.0893800,363.9289856,29562900.0000000
274,2281,8707000,3739110,0.2500000,31.0000000,5184.0000000,1.5395300,1.0089600,337.0610046,28139900.0000000
275,2282,8707500,3739110,0.2496490,76.0328979,4960.0000000,1.5004900,0.9833700,328.5140076,27053800.0000000
276,2283,8708000,3739110,0.2492200,27.4955006,4774.0000000,1.5451100,1.0126200,338.2829895,25984100.0000000
277,2284,8708500,3739110,0.2487050,81.0122986,4801.0000000,1.6455200,1.0784200,360.2669983,24868500.0000000
278,2285,8709000,3739110,0.2480950,39.5853996,4967.0000000,1.7682300,1.1588399,387.1319885,23734500.0000000
279,2286,8709500,3739110,0.2473130,37.8286018,4845.0000000,1.7682300,1.1588399,387.1319885,22611000.0000000
280,2287,8710000,3739110,0.2464120,12.6094999,4837.0000000,1.6845599,1.1040100,368.8139954,21579400.0000000
281,2288,8710500,3739110,0.2455910,74.8397980,4712.0000000,1.3833500,0.9066010,302.8680115,21097200.0000000
282,2289,8711000,3739110,0.2447150,31.4006004,4563.0000000,0.8757490,0.5739370,191.7350006,21431200.0000000
283,2290,8711500,3739110,0.2437820,93.4559021,4405.0000000,0.4350850,0.2851410,95.2565994,21953500.0000000
284,2291,8712000,3739110,0.2427830,54.4058990,4246.0000000,0.2684390,0.1764350,58.7892990,22557500.0000000
285,2292,8712500,3739110,0.2418920,8.1853504,4078.0000000,0.8582170,0.5652310,187.9940033,23263500.0000000
286,2293,8713000,3739110,0.2409350,35.0285988,4232.0000000,1.6887500,1.1122299,369.9230042,24149700.0000000
287,2294,8713500,3739110,0.2399510,36.7831001,4404.0000000,2.1778400,1.4343500,477.0589905,25210200.0000000
288,2295,8714000,3739110,0.2390260,51.4490013,4718.0000000,2.4362299,1.6045300,533.6599731,26156200.0000000
289,2296,8714500,3739110,0.2380430,45.0000000,4760.0000000,2.3624001,1.5559000,517.4869995,27425800.0000000
290,2297,8715000,3739110,0.2371260,34.8568001,4716.0000000,2.1040201,1.3857300,460.8880005,28922000.0000000
291,2450,8686000,3739610,0.2500000,123.3000031,5247.0000000,0.0000000,0.0000000,0.0000000,90911504.0000000
292,2451,8686500,3739610,0.2500000,68.5783997,4834.0000000,0.0000000,0.0000000,0.0000000,88422600.0000000
293,2452,8687000,3739610,0.2500000,52.8678017,4636.0000000,0.0000000,0.0000000,0.0000000,86398304.0000000
294,2453,8687500,3739610,0.2500000,38.2883987,4772.0000000,0.0000000,0.0000000,0.0000000,85177696.0000000
295,2454,8688000,3739610,0.2500000,71.8191986,4754.0000000,0.0000000,0.0000000,0.0000000,84258000.0000000
296,2455,8688500,3739610,0.2500000,44.2606010,4830.0000000,0.0000000,0.0000000,0.0000000,83427400.0000000
297,2456,8689000,3739610,0.2500000,44.3283005,4752.0000000,0.0000000,0.0000000,0.0000000,82322304.0000000
298,2457,8689500,3739610,0.2500000,67.6904984,4623.0000000,0.0000000,0.0000000,0.0000000,80869104.0000000
299,2458,8690000,3739610,0.2500000,63.5452995,4265.0000000,0.0000000,0.0000000,0.0000000,79579200.0000000
300,2459,8690500,3739610,0.2500000,59.2368011,3915.0000000,0.0000000,0.0000000,0.0000000,78499600.0000000
301,2460,8691000,3739610,0.2500000,23.6431999,3671.0000000,0.0000000,0.0000000,0.0000000,77657904.0000000
302,2461,8691500,3739610,0.2500000,11.6189003,3739.0000000,0.0000000,0.0000000,0.0000000,77118200.0000000
303,2462,8692000,3739610,0.2500000,26.3439007,3824.0000000,0.0000000,0.0000000,0.0000000,76730896.0000000
304,2463,8692500,3739610,0.2500000,49.6085014,3971.0000000,0.0000000,0.0000000,0.0000000,76516000.0000000
305,2464,8693000,3739610,0.2500000,85.2994995,4182.0000000,0.0000000,0.0000000,0.0000000,76462496.0000000
306,2465,8693500,3739610,0.2500000,104.9189987,4352.0000000,0.0000000,0.0000000,0.0000000,76612800.0000000
307,2466,8694000,3739610,0.2500000,80.6287994,4547.0000000,0.0000000,0.0000000,0.0000000,75521296.0000000
308,2467,8694500,3739610,0.2500000,73.6138992,4846.0000000,0.0000000,0.0000000,0.0000000,74034304.0000000
309,2468,8695000,3739610,0.2500000,53.1694984,4974.0000000,0.0000000,0.0000000,0.0000000,72812096.0000000
310,2469,8695500,3739610,0.2500000,59.7159996,5333.0000000,0.0000000,0.0000000,0.0000000,71149504.0000000
311,2470,8696000,3739610,0.2500000,84.6580963,5314.0000000,0.0000000,0.0000000,0.0000000,69400096.0000000
312,2471,8696500,3739610,0.2500000,72.0207977,5363.0000000,0.0000000,0.0000000,0.0000000,67638000.0000000
313,2473,8697500,3739610,0.2500000,36.6469994,5466.0000000,0.0000000,0.0000000,0.0000000,63923100.0000000
314,2474,8698000,3739610,0.2500000,30.6756992,5267.0000000,0.0000000,0.0000000,0.0000000,61676900.0000000
315,2475,8698500,3739610,0.2500000,41.6413002,5069.0000000,0.0000000,0.0000000,0.0000000,59082300.0000000
316,2476,8699000,3739610,0.2500000,35.7910995,5001.0000000,0.0000000,0.0000000,0.0000000,56571100.0000000
317,2477,8699500,3739610,0.2500000,50.0899010,4805.0000000,0.1394500,0.0913913,30.5308990,54119400.0000000
318,2478,8700000,3739610,0.2500000,32.4654007,4566.0000000,0.4741320,0.3107300,103.8050003,52240000.0000000
319,2479,8700500,3739610,0.2500000,49.1731987,4581.0000000,0.9092170,0.5958710,199.0619965,50764600.0000000
320,2480,8701000,3739610,0.2500000,31.9060993,4742.0000000,1.3387200,0.8773560,293.0969849,48973300.0000000
321,2481,8701500,3739610,0.2500000,33.5261002,4850.0000000,1.6789800,1.1003500,367.5920105,47287000.0000000
322,2482,8702000,3739610,0.2500000,44.6318016,4776.0000000,1.7626500,1.1551900,385.9110107,45349200.0000000
323,2483,8702500,3739610,0.2500000,77.9294968,4895.0000000,1.6845599,1.1040100,368.8139954,43388900.0000000
324,2484,8703000,3739610,0.2500000,55.7314987,5424.0000000,1.6343600,1.0711100,357.8229980,41516200.0000000
325,2488,8705000,3739610,0.2500000,50.5667992,5409.0000000,1.4893301,0.9760590,326.0710144,32823000.0000000
326,2489,8705500,3739610,0.2500000,57.4108009,5253.0000000,1.5339500,1.0053000,335.8399963,30525400.0000000
327,2490,8706000,3739610,0.2500000,28.4605007,5224.0000000,1.6455200,1.0784200,360.2669983,28853500.0000000
328,2491,8706500,3739610,0.2500000,29.9333000,5119.0000000,1.7068700,1.1186301,373.6990051,27448300.0000000
329,2492,8707000,3739610,0.2497350,42.1781998,5016.0000000,1.6622500,1.0893800,363.9289856,26026100.0000000
330,2493,8707500,3739610,0.2493330,31.0160999,4934.0000000,1.6120501,1.0564801,352.9389954,24822300.0000000
331,2494,8708000,3739610,0.2488590,37.9342003,4966.0000000,1.6064700,1.0528300,351.7170105,23739600.0000000
332,2495,8708500,3739610,0.2482990,13.7112999,5058.0000000,1.6176300,1.0601400,354.1600037,22650500.0000000
333,2496,8709000,3739610,0.2475780,33.1361008,4934.0000000,1.6734101,1.0967000,366.3729858,21502700.0000000
334,2497,8709500,3739610,0.2467610,40.3609009,4872.0000000,1.6064700,1.0528300,351.7170105,20372300.0000000
335,2498,8710000,3739610,0.2458990,52.3354988,4680.0000000,1.3945000,0.9139130,305.3089905,19335900.0000000
336,2499,8710500,3739610,0.2449820,24.8796997,4613.0000000,1.0598201,0.6945740,232.0350037,18914200.0000000
337,2500,8711000,3739610,0.2440680,63.9062004,4519.0000000,0.6414720,0.4204000,140.4429932,19295500.0000000
338,2501,8711500,3739610,0.2430980,32.0155983,4371.0000000,0.3269700,0.2144050,71.5903015,19872700.0000000
339,2502,8712000,3739610,0.2421460,38.8973007,4196.0000000,0.5577500,0.3671770,122.1699982,20566900.0000000
340,2503,8712500,3739610,0.2412130,24.2280998,4030.0000000,1.1350600,0.7475630,248.6360016,21356600.0000000
341,2504,8713000,3739610,0.2402160,43.6004982,4255.0000000,1.7718000,1.1669300,388.1149902,22278500.0000000
342,2505,8713500,3739610,0.2392790,38.7426987,4266.0000000,2.2516699,1.4829700,493.2309875,23170900.0000000
343,2506,8714000,3739610,0.2383020,51.5169983,4596.0000000,2.3162601,1.5255100,507.3800049,24180100.0000000
344,2507,8714500,3739610,0.2374260,92.5149002,4712.0000000,2.1132400,1.3918000,462.9079895,25750300.0000000
345,2508,8715000,3739610,0.2364920,88.8256989,4464.0000000,2.0394199,1.3431799,446.7380066,27088600.0000000
346,2509,8715500,3739610,0.2355560,27.6224995,4184.0000000,2.0394199,1.3431799,446.7380066,28676900.0000000
347,2510,8716000,3739610,0.2346430,35.5387001,4387.0000000,1.9919100,1.3118900,436.3309937,30385800.0000000
348,2658,8684500,3740110,0.2500000,17.8605995,5371.0000000,0.0000000,0.0000000,0.0000000,97479696.0000000
349,2659,8685000,3740110,0.2500000,97.2007980,5167.0000000,0.0000000,0.0000000,0.0000000,94843296.0000000
350,2660,8685500,3740110,0.2500000,76.5309982,5079.0000000,0.0000000,0.0000000,0.0000000,92283600.0000000
351,2661,8686000,3740110,0.2500000,43.8177986,4803.0000000,0.0000000,0.0000000,0.0000000,89799200.0000000
352,2662,8686500,3740110,0.2500000,29.7320995,4693.0000000,0.0000000,0.0000000,0.0000000,87419200.0000000
353,2663,8687000,3740110,0.2500000,19.6977005,4576.0000000,0.0000000,0.0000000,0.0000000,85257800.0000000
354,2664,8687500,3740110,0.2500000,34.5542984,4453.0000000,0.0000000,0.0000000,0.0000000,83155800.0000000
355,2665,8688000,3740110,0.2500000,30.5941010,4464.0000000,0.0000000,0.0000000,0.0000000,81939504.0000000
356,2666,8688500,3740110,0.2500000,41.0731010,4494.0000000,0.0000000,0.0000000,0.0000000,81083600.0000000
357,2667,8689000,3740110,0.2500000,80.3740997,4759.0000000,0.0000000,0.0000000,0.0000000,80351696.0000000
358,2668,8689500,3740110,0.2500000,86.9540024,4642.0000000,0.0000000,0.0000000,0.0000000,78968200.0000000
359,2669,8690000,3740110,0.2500000,75.0400009,4304.0000000,0.0000000,0.0000000,0.0000000,77722896.0000000
360,2670,8690500,3740110,0.2500000,53.8516006,4048.0000000,0.0000000,0.0000000,0.0000000,76671296.0000000
361,2671,8691000,3740110,0.2500000,36.9729996,3635.0000000,0.0000000,0.0000000,0.0000000,75803000.0000000
362,2672,8691500,3740110,0.2500000,14.5257998,3718.0000000,0.0000000,0.0000000,0.0000000,75242800.0000000
363,2673,8692000,3740110,0.2500000,30.6594009,3803.0000000,0.0000000,0.0000000,0.0000000,74810704.0000000
364,2674,8692500,3740110,0.2500000,50.9804001,3994.0000000,0.0000000,0.0000000,0.0000000,74526496.0000000
365,2675,8693000,3740110,0.2500000,25.1196995,4115.0000000,0.0000000,0.0000000,0.0000000,74409000.0000000
366,2676,8693500,3740110,0.2500000,23.7696991,4217.0000000,0.0000000,0.0000000,0.0000000,74489904.0000000
367,2677,8694000,3740110,0.2500000,85.5921021,4553.0000000,0.0000000,0.0000000,0.0000000,73842400.0000000
368,2678,8694500,3740110,0.2500000,39.3954010,4862.0000000,0.0000000,0.0000000,0.0000000,72251200.0000000
369,2679,8695000,3740110,0.2500000,61.2209015,5034.0000000,0.0000000,0.0000000,0.0000000,70593504.0000000
370,2680,8695500,3740110,0.2500000,83.4326019,5132.0000000,0.0000000,0.0000000,0.0000000,69155296.0000000
371,2681,8696000,3740110,0.2500000,15.0997000,4957.0000000,0.0000000,0.0000000,0.0000000,67482400.0000000
372,2682,8696500,3740110,0.2500000,75.4785004,5138.0000000,0.0000000,0.0000000,0.0000000,65705900.0000000
373,2683,8697000,3740110,0.2500000,66.5883026,5486.0000000,0.0000000,0.0000000,0.0000000,63771900.0000000
374,2684,8697500,3740110,0.2500000,48.3115005,5459.0000000,0.0000000,0.0000000,0.0000000,61875400.0000000
375,2685,8698000,3740110,0.2500000,25.5342999,5246.0000000,0.0000000,0.0000000,0.0000000,60139300.0000000
376,2686,8698500,3740110,0.2500000,30.4631004,5152.0000000,0.0000000,0.0000000,0.0000000,58082100.0000000
377,2687,8699000,3740110,0.2500000,21.1187000,5055.0000000,0.0000000,0.0000000,0.0000000,55528000.0000000
378,2688,8699500,3740110,0.2500000,37.9737015,4871.0000000,0.0000000,0.0000000,0.0000000,53044400.0000000
379,2689,8700000,3740110,0.2500000,53.2541008,4642.0000000,0.1673410,0.1096700,36.6372986,50748500.0000000
380,2690,8700500,3740110,0.2500000,29.1718998,4472.0000000,0.5801140,0.3801880,127.0090027,49124300.0000000
381,2691,8701000,3740110,0.2500000,46.7974014,4494.0000000,1.0430900,0.6836070,228.3719940,47539900.0000000
382,2692,8701500,3740110,0.2500000,24.1453991,4587.0000000,1.4447100,0.9468130,316.3020020,45649200.0000000
383,2693,8702000,3740110,0.2500000,19.4165001,4685.0000000,1.6287800,1.0674500,356.6019897,43917700.0000000
384,2694,8702500,3740110,0.2500000,36.1800995,5001.0000000,1.5897400,1.0418600,348.0539856,41928400.0000000
385,2695,8703000,3740110,0.2500000,74.9332962,5153.0000000,1.5506901,1.0162700,339.5050049,39740100.0000000
386,2696,8703500,3740110,0.2500000,74.8999023,5385.0000000,1.5451100,1.0126200,338.2829895,37650500.0000000
387,2698,8704500,3740110,0.2500000,37.3898010,5381.0000000,1.4279701,0.9358460,312.6369934,32715800.0000000
388,2699,8705000,3740110,0.2500000,43.6348000,5225.0000000,1.4502800,0.9504690,317.5209961,30902700.0000000
389,2700,8705500,3740110,0.2500000,53.2352982,5175.0000000,1.5339500,1.0053000,335.8399963,29081300.0000000
390,2701,8706000,3740110,0.2500000,21.4242992,5038.0000000,1.7626500,1.1551900,385.9110107,26885800.0000000
391,2702,8706500,3740110,0.2498730,26.9815006,5048.0000000,1.7682300,1.1588399,387.1319885,25218000.0000000
392,2703,8707000,3740110,0.2494900,54.0555000,5064.0000000,1.7459199,1.1442200,382.2479858,23865400.0000000
393,2704,8707500,3740110,0.2489740,65.9089966,5085.0000000,1.6566700,1.0857300,362.7080078,22569200.0000000
394,2705,8708000,3740110,0.2484520,24.5967007,5049.0000000,1.6343600,1.0711100,357.8229980,21255000.0000000
395,2706,8708500,3740110,0.2477850,32.8329010,4983.0000000,1.6064700,1.0528300,351.7170105,20177900.0000000
396,2707,8709000,3740110,0.2470960,26.8887005,4912.0000000,1.5506901,1.0162700,339.5050049,19111000.0000000
397,2708,8709500,3740110,0.2462420,21.4242992,4747.0000000,1.2829400,0.8408000,280.8840027,18054500.0000000
398,2709,8710000,3740110,0.2453420,23.5797005,4575.0000000,0.9315290,0.6104940,203.9470062,17022900.0000000
399,2710,8710500,3740110,0.2443860,41.0000000,4504.0000000,0.6247380,0.4094330,136.7790070,16620300.0000000
400,2711,8711000,3740110,0.2434530,33.3765984,4373.0000000,0.4136730,0.2715270,90.5833969,17066200.0000000
401,2712,8711500,3740110,0.2424720,31.8118992,4238.0000000,0.5504500,0.3623330,120.5699997,17712300.0000000
402,2713,8712000,3740110,0.2415150,27.5317993,4086.0000000,1.1166000,0.7354070,244.5930023,18482400.0000000
403,2714,8712500,3740110,0.2405470,11.4018002,4086.0000000,1.7718000,1.1669300,388.1149902,19334200.0000000
404,2715,8713000,3740110,0.2395550,8.0000000,4149.0000000,2.3347199,1.5376700,511.4240112,20206000.0000000
405,2716,8713500,3740110,0.2385710,50.2792015,4180.0000000,2.6669300,1.7564700,584.1950073,21148800.0000000
406,2717,8714000,3740110,0.2376860,49.7293015,4488.0000000,2.4546900,1.6166800,537.7030029,22436200.0000000
407,2718,8714500,3740110,0.2367580,64.0936966,4426.0000000,2.2055299,1.4525800,483.1239929,23933000.0000000
408,2719,8715000,3740110,0.2358650,49.8597984,4164.0000000,2.0947900,1.3796500,458.8670044,25712300.0000000
409,2720,8715500,3740110,0.2350000,37.1080017,4326.0000000,2.1317000,1.4039600,466.9519958,27284600.0000000
410,2721,8716000,3740110,0.2340220,34.7419014,4481.0000000,2.2516699,1.4829700,493.2309875,29272500.0000000
411,2722,8716500,3740110,0.2332750,39.8372002,4660.0000000,2.5969701,1.7103900,568.8699951,31392400.0000000
412,2867,8683500,3740610,0.2500000,23.4094009,5152.0000000,0.0000000,0.0000000,0.0000000,101247000.0000000
413,2868,8684000,3740610,0.2500000,17.8885002,5093.0000000,0.0000000,0.0000000,0.0000000,98704896.0000000
414,2869,8684500,3740610,0.2500000,51.3809013,5267.0000000,0.0000000,0.0000000,0.0000000,96152200.0000000
415,2870,8685000,3740610,0.2500000,45.0332985,5388.0000000,0.0000000,0.0000000,0.0000000,94010096.0000000
