#PolyID,X,Y,Usage,/,Topography,Habitats,Altitude,Start,Stop,,
B1_T10,214841.1401,3242657.477,-,/,-,-,-,,,10,010
B1_T10,214821.1267,3242654.92,-,/,-,-,-,,,10,010
B1_T10,214781.1075,3242641.984,-,/,-,-,-,,,10,010
B1_T10,214768.0889,3242645.602,-,/,-,-,-,,,10,010
B1_T10,214741.4659,3242685.382,-,/,-,-,-,,,10,010
B1_T10,214719.673,3242735.056,-,/,-,-,-,,,10,010
B1_T10,214713.6662,3242775.09,-,/,-,-,-,,,10,010
B1_T10,214721.2275,3242817.49,-,/,-,-,-,,,10,010
B1_T10,214719.2331,3242854.328,-,/,-,-,-,,,10,010
B1_T10,214724.7422,3242892.92,-,/,-,-,-,,,10,010
B1_T10,214729.9057,3243009.373,-,/,-,-,-,,,10,010
B1_T10,214737.4461,3243039.899,-,/,-,-,-,,,10,010
B1_T10,214763.59,3243114.621,-,/,-,-,-,,,10,010
B1_T10,214784.5338,3243143.248,-,/,-,-,-,CHANGE,,10,010
B1_T11,212686.916,3240853.761,2864.39,/,Valley bottom ,Scrubland,4754.6,CHANGE,,11,011
B1_T11,212706.4266,3240886.267,-,/,-,-,-,,,11,011
B1_T11,212718.1417,3240890.761,-,/,-,-,-,,,11,011
B1_T11,212729.9298,3240888.843,-,/,-,-,-,,,11,011
B1_T11,212798.2618,3240835.659,-,/,-,-,-,,,11,011
B1_T11,212821.9402,3240810.875,-,/,-,-,-,,,11,011
B1_T11,212834.6607,3240805.707,-,/,-,-,-,,,11,011
B1_T11,212854.8555,3240801.866,-,/,-,-,-,,,11,011
B1_T11,212873.0365,3240793.477,-,/,-,-,-,,,11,011
B1_T11,212934.2557,3240792.737,-,/,-,-,-,,,11,011
B1_T11,213026.8495,3240778.937,-,/,-,-,-,,,11,011
B1_T11,213093.2951,3240786.024,-,/,-,-,-,,,11,011
B1_T11,213115.9131,3240782.801,-,/,-,-,-,,,11,011
B1_T11,213177.9948,3240792.949,-,/,-,-,-,,,11,011
B1_T11,213209.5289,3240807.716,-,/,-,-,-,,,11,011
B1_T11,213260.7058,3240813.744,-,/,-,-,-,,,11,011
B1_T11,213302.386,3240805.841,-,/,-,-,-,,,11,011
B1_T11,213403.8497,3240837.639,-,/,-,-,-,,,11,011
B1_T11,213451.5932,3240865.359,-,/,-,-,-,,,11,011
B1_T11,213477.9706,3240888.343,-,/,-,-,-,,,11,011
B1_T11,213510.3301,3240901.669,-,/,-,-,-,,,11,011
B1_T11,213575.2858,3240965.847,-,/,-,-,-,,,11,011
B1_T11,213619.6235,3241027.93,-,/,-,-,-,,,11,011
B1_T11,213628.496,3241035.909,-,/,-,-,-,,,11,011
B1_T11,213649.8573,3241046.487,-,/,-,-,-,,,11,011
B1_T11,213669.6129,3241067.299,-,/,-,-,-,,,11,011
B1_T11,213713.6053,3241080.081,-,/,-,-,-,,,11,011
B1_T11,213738.689,3241097.267,-,/,-,-,-,,,11,011
B1_T11,213790.9742,3241119.905,-,/,-,-,-,,,11,011
B1_T11,213844.5544,3241152.388,-,/,-,-,-,,,11,011
B1_T11,213871.5331,3241174.932,-,/,-,-,-,,,11,011
B1_T11,213892.1735,3241187.663,-,/,-,-,-,,,11,011
B1_T11,213918.8391,3241227.845,-,/,-,-,-,,,11,011
B1_T11,213961.3143,3241267.365,-,/,-,-,-,,,11,011
B1_T11,213978.8121,3241289.03,-,/,-,-,-,,,11,011
B1_T11,214009.8513,3241297.092,-,/,-,-,-,,,11,011
B1_T11,214051.4144,3241313.93,-,/,-,-,-,,,11,011
B1_T11,214089.1136,3241335.06,-,/,-,-,-,,,11,011
B1_T11,214119.4076,3241367.976,-,/,-,-,-,,,11,011
B1_T11,214220.1936,3241435.34,-,/,-,-,-,,,11,011
B1_T11,214287.1031,3241495.059,-,/,-,-,-,,,11,011
B1_T11,214437.9781,3241403.208,-,/,-,-,-,,,11,011
B1_T11,214544.2056,3241408.357,-,/,-,-,-,,,11,011
B1_T11,214667.2344,3241327.874,-,/,-,-,-,,,11,011
B1_T11,214898.6577,3241294.814,-,/,-,-,-,,,11,011
B1_T11,215166.3134,3241426.143,-,/,-,-,-,CHANGE,,11,011
B1_T12,217620.5016,3238839.222,1818.5,/,Ridgeline,Scrubland,4831.4,CHANGE,,12,012
B1_T12,217612.9802,3238846.007,-,/,-,-,-,,,12,012
B1_T12,217593.2847,3238848.262,-,/,-,-,-,,,12,012
B1_T12,217577.8486,3238855.879,-,/,-,-,-,,,12,012
B1_T12,217533.8735,3238894.211,-,/,-,-,-,,,12,012
B1_T12,217497.9296,3238915.384,-,/,-,-,-,,,12,012
B1_T12,217467.1707,3238927.938,-,/,-,-,-,,,12,012
B1_T12,217439.2197,3238982.992,-,/,-,-,-,,,12,012
B1_T12,217409.7596,3239058.718,-,/,-,-,-,,,12,012
B1_T12,217404.3854,3239064.3,-,/,-,-,-,,,12,012
B1_T12,217369.8639,3239133.875,-,/,-,-,-,,,12,012
B1_T12,217320.1109,3239203.168,-,/,-,-,-,,,12,012
B1_T12,217312.8758,3239223.786,-,/,-,-,-,,,12,012
B1_T12,217295.4549,3239250.628,-,/,-,-,-,,,12,012
B1_T12,217285.1552,3239256.528,-,/,-,-,-,,,12,012
B1_T12,217269.8623,3239282.033,-,/,-,-,-,,,12,012
B1_T12,217268.2555,3239293.185,-,/,-,-,-,,,12,012
B1_T12,217251.5341,3239325.197,-,/,-,-,-,,,12,012
B1_T12,217246.1277,3239346.217,-,/,-,-,-,,,12,012
B1_T12,217245.2516,3239391.059,-,/,-,-,-,,,12,012
B1_T12,217232.5567,3239412.808,-,/,-,-,-,,,12,012
B1_T12,217221.8016,3239419.407,-,/,-,-,-,,,12,012
B1_T12,217211.6161,3239442.377,-,/,-,-,-,,,12,012
B1_T12,217213.2982,3239453.959,-,/,-,-,-,,,12,012
B1_T12,217208.9365,3239471.401,-,/,-,-,-,,,12,012
B1_T12,217211.2811,3239496.849,-,/,-,-,-,,,12,012
B1_T12,217204.1807,3239510.072,-,/,-,-,-,,,12,012
B1_T12,217200.1555,3239542.699,-,/,-,-,-,,,12,012
B1_T12,217183.5555,3239587.448,-,/,-,-,-,,,12,012
B1_T12,217182.0799,3239611.755,-,/,-,-,-,,,12,012
B1_T12,217174.4719,3239634.409,-,/,-,-,-,,,12,012
B1_T12,217159.6665,3239660.135,-,/,-,-,-,,,12,012
B1_T12,217147.5613,3239714.788,-,/,-,-,-,,,12,012
B1_T12,217156.7572,3239864.019,-,/,-,-,-,,,12,012
B1_T12,217181.7336,3239944.419,-,/,-,-,-,,,12,012
B1_T12,217101.7891,3239987.07,-,/,-,-,-,,,12,012
B1_T12,217056.3584,3239992.839,-,/,-,-,-,,,12,012
B1_T12,217021.8518,3240010.639,-,/,-,-,-,,,12,012
B1_T12,216986.1651,3240022.294,-,/,-,-,-,,,12,012
B1_T12,216971.2757,3240031.815,-,/,-,-,-,,,12,012
B1_T12,216928.2957,3240045.297,-,/,-,-,-,,,12,012
B1_T12,216878.64,3240069.696,-,/,-,-,-,,,12,012
B1_T12,216862.6663,3240072.334,-,/,-,-,-,,,12,012
B1_T12,216842.4849,3240083.818,-,/,-,-,-,,,12,012
B1_T12,216825.3381,3240087.481,-,/,-,-,-,,,12,012
B1_T12,216776.9642,3240117.176,-,/,-,-,-,,,12,012
B1_T12,216739.6475,3240121.964,-,/,-,-,-,,,12,012
B1_T12,216706.8735,3240132.683,-,/,-,-,-,,,12,012
B1_T12,216690.0374,3240134.413,-,/,-,-,-,CHANGE,,12,012
B1_T13,217544.7817,3240412.607,1187.03,/,Livestock trail_Open,"Grassland, Scrubland",4879.7,CHANGE,,13,013
B1_T13,217527.8806,3240434.919,-,/,-,-,-,,,13,013
B1_T13,217522.7886,3240446.585,-,/,-,-,-,,,13,013
B1_T13,217507.4563,3240460.263,-,/,-,-,-,,,13,013
B1_T13,217466.1762,3240473.19,-,/,-,-,-,,,13,013
B1_T13,217454.1334,3240485.364,-,/,-,-,-,,,13,013
B1_T13,217437.7369,3240487.696,-,/,-,-,-,,,13,013
B1_T13,217416.6435,3240467.362,-,/,-,-,-,,,13,013
B1_T13,217403.1949,3240443.603,-,/,-,-,-,,,13,013
B1_T13,217391.2526,3240434.535,-,/,-,-,-,,,13,013
B1_T13,217374.5825,3240434.633,-,/,-,-,-,,,13,013
B1_T13,217355.1228,3240448.005,-,/,-,-,-,,,13,013
B1_T13,217339.8039,3240482.893,-,/,-,-,-,,,13,013
B1_T13,217337.6106,3240498.328,-,/,-,-,-,,,13,013
B1_T13,217342.2765,3240518.102,-,/,-,-,-,,,13,013
B1_T13,217340.4085,3240536.783,-,/,-,-,-,,,13,013
B1_T13,217342.5955,3240561.148,-,/,-,-,-,,,13,013
B1_T13,217338.2829,3240586.129,-,/,-,-,-,,,13,013
B1_T13,217316.5216,3240601.278,-,/,-,-,-,,,13,013
B1_T13,217292.3267,3240601.172,-,/,-,-,-,,,13,013
B1_T13,217273.1098,3240597.298,-,/,-,-,-,,,13,013
B1_T13,217255.989,3240585.244,-,/,-,-,-,,,13,013
B1_T13,217239.2541,3240580.843,-,/,-,-,-,,,13,013
B1_T13,217222.3842,3240582.499,-,/,-,-,-,,,13,013
B1_T13,217202.3151,3240591.255,-,/,-,-,-,,,13,013
B1_T13,217180.5733,3240583.557,-,/,-,-,-,,,13,013
B1_T13,217143.4142,3240530.324,-,/,-,-,-,,,13,013
B1_T13,217125.2532,3240511.201,-,/,-,-,-,,,13,013
B1_T13,217103.4604,3240494.903,-,/,-,-,-,,,13,013
B1_T13,217083.1992,3240485.763,-,/,-,-,-,,,13,013
B1_T13,217064.7491,3240468.471,-,/,-,-,-,,,13,013
B1_T13,217028.8204,3240471.317,-,/,-,-,-,,,13,013
B1_T13,216961.4997,3240457.136,-,/,-,-,-,,,13,013
B1_T13,216915.8491,3240433.007,-,/,-,-,-,,,13,013
B1_T13,216876.5784,3240423.122,-,/,-,-,-,,,13,013
B1_T13,216850.933,3240412.258,-,/,-,-,-,,,13,013
B1_T13,216785.1503,3240396.673,-,/,-,-,-,,,13,013
B1_T13,216746.6376,3240393.01,-,/,-,-,-,,,13,013
B1_T13,216700.4625,3240380.927,-,/,-,-,-,,,13,013
B1_T13,216674.2956,3240369.434,-,/,-,-,-,,,13,013
B1_T13,216624.3689,3240362.243,-,/,-,-,-,CHANGE,,13,013
B1_T14,215785.7651,3243012.558,948.91,/,Ridgeline,"Barren, Sand, Gravel",5075.46,CHANGE,,14,014
B1_T14,215834.7693,3243028.756,-,/,-,-,-,,,14,014
B1_T14,215872.8498,3243052.355,-,/,-,-,-,,,14,014
B1_T14,215912.5569,3243057.698,-,/,-,-,-,,,14,014
B1_T14,215945.1458,3243083.81,-,/,-,-,-,,,14,014
B1_T14,215989.799,3243091.244,-,/,-,-,-,,,14,014
B1_T14,216041.5463,3243088.585,-,/,-,-,-,,,14,014
B1_T14,216066.9132,3243091.422,-,/,-,-,-,,,14,014
B1_T14,216083.7911,3243089.622,-,/,-,-,-,,,14,014
B1_T14,216106.1673,3243082.08,-,/,-,-,-,,,14,014
B1_T14,216135.3501,3243095.095,-,/,-,-,-,,,14,014
B1_T14,216157.2088,3243100.129,-,/,-,-,-,,,14,014
B1_T14,216181.7194,3243113.753,-,/,-,-,-,,,14,014
B1_T14,216240.2985,3243134.311,-,/,-,-,-,,,14,014
B1_T14,216262.6694,3243146.483,-,/,-,-,-,,,14,014
B1_T14,216323.8092,3243170.037,-,/,-,-,-,,,14,014
B1_T14,216385.6996,3243206.367,-,/,-,-,-,,,14,014
B1_T14,216421.7314,3243254.111,-,/,-,-,-,,,14,014
B1_T14,216435.1878,3243266.115,-,/,-,-,-,,,14,014
B1_T14,216460.6269,3243298.046,-,/,-,-,-,,,14,014
B1_T14,216475.4413,3243333.124,-,/,-,-,-,,,14,014
B1_T14,216495.0254,3243355.827,-,/,-,-,-,,,14,014
B1_T14,216546.6145,3243361.914,-,/,-,-,-,,,14,014
B1_T14,216599.9862,3243331.283,-,/,-,-,-,CHANGE,,14,014
B2_T1,207505.5979,3231954.296,1918.48,/,Ridgeline,"Barren, Sand, Gravel",3870.34,CHANGE,,15,015
B2_T1,207488.4676,3231960.324,-,/,-,-,-,,,15,015
B2_T1,207469.9941,3231976.672,-,/,-,-,-,,,15,015
B2_T1,207469.1605,3232029.496,-,/,-,-,-,,,15,015
B2_T1,207462.3656,3232050.957,-,/,-,-,-,,,15,015
B2_T1,207447.3905,3232060.826,-,/,-,-,-,,,15,015
B2_T1,207420.1274,3232064.733,-,/,-,-,-,,,15,015
B2_T1,207405.442,3232081.765,-,/,-,-,-,,,15,015
B2_T1,207395.4834,3232086.447,-,/,-,-,-,,,15,015
B2_T1,207385.9298,3232106.927,-,/,-,-,-,,,15,015
B2_T1,207364.7639,3232128.385,-,/,-,-,-,,,15,015
B2_T1,207337.3771,3232134.462,-,/,-,-,-,,,15,015
B2_T1,207306.496,3232148.756,-,/,-,-,-,,,15,015
B2_T1,207283.2727,3232152.662,-,/,-,-,-,,,15,015
B2_T1,207250.2974,3232175.343,-,/,-,-,-,,,15,015
B2_T1,207222.668,3232173.866,-,/,-,-,-,,,15,015
B2_T1,207196.0323,3232162.767,-,/,-,-,-,,,15,015
B2_T1,207160.5279,3232160.339,-,/,-,-,-,,,15,015
B2_T1,207140.5889,3232165.342,-,/,-,-,-,,,15,015
B2_T1,207115.977,3232187.326,-,/,-,-,-,,,15,015
B2_T1,207106.878,3232201.332,-,/,-,-,-,,,15,015
B2_T1,207093.1659,3232210.155,-,/,-,-,-,,,15,015
B2_T1,207080.8233,3232225.919,-,/,-,-,-,,,15,015
B2_T1,207070.7861,3232252.336,-,/,-,-,-,,,15,015
B2_T1,207037.2856,3232275.515,-,/,-,-,-,,,15,015
B2_T1,207026.2183,3232295.495,-,/,-,-,-,,,15,015
B2_T1,206977.2609,3232327.226,-,/,-,-,-,,,15,015
B2_T1,206965.8617,3232342.854,-,/,-,-,-,,,15,015
B2_T1,206944.5827,3232355.722,-,/,-,-,-,,,15,015
B2_T1,206911.8834,3232332.215,-,/,-,-,-,,,15,015
B2_T1,206867.5694,3232324.844,-,/,-,-,-,,,15,015
B2_T1,206822.2792,3232300.117,-,/,-,-,-,,,15,015
B2_T1,206779.0904,3232270.156,-,/,-,-,-,,,15,015
B2_T1,206743.3598,3232262.732,-,/,-,-,-,,,15,015
B2_T1,206717.8007,3232269.099,-,/,-,-,-,,,15,015
B2_T1,206660.5361,3232262.396,-,/,-,-,-,,,15,015
B2_T1,206650.0316,3232265.828,-,/,-,-,-,,,15,015
B2_T1,206622.6381,3232292.264,-,/,-,-,-,,,15,015
B2_T1,206608.2003,3232338.566,-,/,-,-,-,,,15,015
B2_T1,206594.6056,3232344.318,-,/,-,-,-,,,15,015
B2_T1,206590.0891,3232352.432,-,/,-,-,-,,,15,015
B2_T1,206549.889,3232360.979,-,/,-,-,-,,,15,015
B2_T1,206533.7931,3232358.957,-,/,-,-,-,,,15,015
B2_T1,206468.5426,3232314.294,-,/,-,-,-,,,15,015
B2_T1,206413.5622,3232309.468,-,/,-,-,-,,,15,015
B2_T1,206355.3826,3232343.662,-,/,-,-,-,,,15,015
B2_T1,206323.2898,3232352.355,-,/,-,-,-,,,15,015
B2_T1,206234.9803,3232387.455,-,/,-,-,-,,,15,015
B2_T1,206219.3574,3232398.105,-,/,-,-,-,,,15,015
B2_T1,206196.4631,3232429.672,-,/,-,-,-,,,15,015
B2_T1,206117.8658,3232480.946,-,/,-,-,-,,,15,015
B2_T1,206074.5891,3232495.173,-,/,-,-,-,,,15,015
B2_T1,206042.9177,3232494.221,-,/,-,-,-,,,15,015
B2_T1,205991.5288,3232485.613,-,/,-,-,-,,,15,015
B2_T1,205950.3456,3232457.437,-,/,-,-,-,CHANGE,,15,015
B2_T2,207429.503,3231327.346,930.05,/,Ridgeline,"Grassland, Scrubland",3873.28,CHANGE,,16,016
B2_T2,207436.3231,3231383.944,-,/,-,-,-,,,16,016
B2_T2,207424.6571,3231436.683,-,/,-,-,-,,,16,016
B2_T2,207463.9855,3231584.794,-,/,-,-,-,,,16,016
B2_T2,207477.0379,3231608.155,-,/,-,-,-,,,16,016
B2_T2,207498.0036,3231637.776,-,/,-,-,-,,,16,016
B2_T2,207512.342,3231638.069,-,/,-,-,-,,,16,016
B2_T2,207523.0537,3231633.461,-,/,-,-,-,,,16,016
B2_T2,207561.1167,3231628.348,-,/,-,-,-,,,16,016
B2_T2,207639.3052,3231603.833,-,/,-,-,-,,,16,016
B2_T2,207667.658,3231635.933,-,/,-,-,-,,,16,016
B2_T2,207685.5963,3231663.995,-,/,-,-,-,,,16,016
B2_T2,207695.7056,3231695.15,-,/,-,-,-,,,16,016
B2_T2,207711.5052,3231719.055,-,/,-,-,-,,,16,016
B2_T2,207722.7457,3231764.753,-,/,-,-,-,,,16,016
B2_T2,207735.2077,3231796.964,-,/,-,-,-,,,16,016
B2_T2,207742.649,3231838.352,-,/,-,-,-,,,16,016
B2_T2,207726.2418,3231871.041,-,/,-,-,-,,,16,016
B2_T2,207713.8942,3231877.095,-,/,-,-,-,,,16,016
B2_T2,207696.6332,3231872.924,-,/,-,-,-,,,16,016
B2_T2,207598.1773,3231907.873,-,/,-,-,-,,,16,016
B2_T2,207576.0435,3231912.597,-,/,-,-,-,CHANGE,,16,016
B2_T3,206565.5981,3230676.749,1908.68,/,Ridgeline,"Grassland, Scrubland",3714.3,CHANGE,,17,017
B2_T3,206585.4672,3230667.655,-,/,-,-,-,,,17,017
B2_T3,206597.981,3230645.796,-,/,-,-,-,,,17,017
B2_T3,206603.4382,3230613.898,-,/,-,-,-,,,17,017
B2_T3,206617.2129,3230589.328,-,/,-,-,-,,,17,017
B2_T3,206632.4842,3230573.768,-,/,-,-,-,,,17,017
B2_T3,206641.4161,3230555.125,-,/,-,-,-,,,17,017
B2_T3,206658.4481,3230537.884,-,/,-,-,-,,,17,017
B2_T3,206668.7765,3230519.586,-,/,-,-,-,,,17,017
B2_T3,206701.3549,3230489.224,-,/,-,-,-,,,17,017
B2_T3,206711.1181,3230487.374,-,/,-,-,-,,,17,017
B2_T3,206798.4584,3230494.645,-,/,-,-,-,,,17,017
B2_T3,206818.8708,3230503.523,-,/,-,-,-,,,17,017
B2_T3,206841.591,3230507.552,-,/,-,-,-,,,17,017
B2_T3,206860.9299,3230520.401,-,/,-,-,-,,,17,017
B2_T3,206883.8723,3230541.359,-,/,-,-,-,,,17,017
B2_T3,206898.3007,3230565.782,-,/,-,-,-,,,17,017
B2_T3,206911.5735,3230578.563,-,/,-,-,-,,,17,017
B2_T3,206912.7052,3230583.863,-,/,-,-,-,,,17,017
B2_T3,206906.3075,3230595.679,-,/,-,-,-,,,17,017
B2_T3,206894.1855,3230604.843,-,/,-,-,-,,,17,017
B2_T3,206853.1109,3230653.517,-,/,-,-,-,,,17,017
B2_T3,206864.4125,3230665.971,-,/,-,-,-,,,17,017
B2_T3,206931.1932,3230648.811,-,/,-,-,-,,,17,017
B2_T3,206947.0492,3230649.985,-,/,-,-,-,,,17,017
B2_T3,206966.858,3230665.258,-,/,-,-,-,,,17,017
B2_T3,206975.775,3230667.968,-,/,-,-,-,,,17,017
B2_T3,206988.6346,3230684.061,-,/,-,-,-,,,17,017
B2_T3,206986.4035,3230706.54,-,/,-,-,-,,,17,017
B2_T3,206960.1459,3230718.903,-,/,-,-,-,,,17,017
B2_T3,206937.7549,3230714.325,-,/,-,-,-,,,17,017
B2_T3,206894.8294,3230731.616,-,/,-,-,-,,,17,017
B2_T3,206897.5128,3230749.854,-,/,-,-,-,,,17,017
B2_T3,206943.1543,3230791.485,-,/,-,-,-,,,17,017
B2_T3,206967.1405,3230783.486,-,/,-,-,-,,,17,017
B2_T3,206995.127,3230767.888,-,/,-,-,-,,,17,017
B2_T3,207015.2675,3230770.693,-,/,-,-,-,,,17,017
B2_T3,207022.1636,3230775.397,-,/,-,-,-,,,17,017
B2_T3,207044.019,3230771.191,-,/,-,-,-,,,17,017
B2_T3,207065.9787,3230760.231,-,/,-,-,-,,,17,017
B2_T3,207085.1041,3230763.191,-,/,-,-,-,,,17,017
B2_T3,207089.4921,3230778.348,-,/,-,-,-,,,17,017
B2_T3,207085.4082,3230792.235,-,/,-,-,-,,,17,017
B2_T3,207062.4477,3230810.359,-,/,-,-,-,,,17,017
B2_T3,207054.375,3230811.555,-,/,-,-,-,,,17,017
B2_T3,207027.6654,3230834.096,-,/,-,-,-,,,17,017
B2_T3,207020.5487,3230850.356,-,/,-,-,-,,,17,017
B2_T3,207011.6541,3230878.301,-,/,-,-,-,,,17,017
B2_T3,207027.1605,3230913.407,-,/,-,-,-,,,17,017
B2_T3,207047.816,3230917.315,-,/,-,-,-,,,17,017
B2_T3,207091.6188,3230919.05,-,/,-,-,-,,,17,017
B2_T3,207121.8906,3230885.578,-,/,-,-,-,,,17,017
B2_T3,207132.0933,3230886.778,-,/,-,-,-,,,17,017
B2_T3,207150.4655,3230904.119,-,/,-,-,-,,,17,017
B2_T3,207165.0345,3230928.399,-,/,-,-,-,,,17,017
B2_T3,207174.7873,3230960.101,-,/,-,-,-,,,17,017
B2_T3,207175.4442,3230973.621,-,/,-,-,-,,,17,017
B2_T3,207187.3446,3230988.072,-,/,-,-,-,,,17,017
B2_T3,207193.0736,3231006.854,-,/,-,-,-,,,17,017
B2_T3,207206.3007,3231030.19,-,/,-,-,-,,,17,017
B2_T3,207214.6752,3231040.721,-,/,-,-,-,,,17,017
B2_T3,207262.8826,3231081.97,-,/,-,-,-,,,17,017
B2_T3,207278.6629,3231106.776,-,/,-,-,-,,,17,017
B2_T3,207279.0745,3231134.394,-,/,-,-,-,,,17,017
B2_T3,207286.5798,3231149.731,-,/,-,-,-,,,17,017
B2_T3,207288.5194,3231179.215,-,/,-,-,-,,,17,017
B2_T3,207286.3534,3231200.656,-,/,-,-,-,,,17,017
B2_T3,207305.3545,3231229.655,-,/,-,-,-,,,17,017
B2_T3,207358.1827,3231257.976,-,/,-,-,-,,,17,017
B2_T3,207374.2726,3231258.763,-,/,-,-,-,,,17,017
B2_T3,207379.5354,3231262.534,-,/,-,-,-,,,17,017
B2_T3,207403.4354,3231267.036,-,/,-,-,-,,,17,017
B2_T3,207027.1606,3230913.407,-,/,-,-,-,CHANGE,,17,017
B2_T4,207104.2572,3229702.932,1004.28,/,Ridgeline,"Grassland, Scrubland",3747.09,CHANGE,,18,018
B2_T4,207082.4563,3229699.473,-,/,-,-,-,,,18,018
B2_T4,207065.4951,3229708.408,-,/,-,-,-,,,18,018
B2_T4,207048.2515,3229740.394,-,/,-,-,-,,,18,018
B2_T4,207054.1107,3229766.124,-,/,-,-,-,,,18,018
B2_T4,207084.6035,3229835.136,-,/,-,-,-,,,18,018
B2_T4,207092.7321,3229931.884,-,/,-,-,-,,,18,018
B2_T4,207089.585,3229945.078,-,/,-,-,-,,,18,018
B2_T4,207085.1734,3229949.701,-,/,-,-,-,,,18,018
B2_T4,207016.6851,3229972.372,-,/,-,-,-,,,18,018
B2_T4,206999.8788,3229985.422,-,/,-,-,-,,,18,018
B2_T4,206963.0567,3230006.035,-,/,-,-,-,,,18,018
B2_T4,206937.001,3230041.93,-,/,-,-,-,,,18,018
B2_T4,206934.5413,3230051.683,-,/,-,-,-,,,18,018
B2_T4,206912.6227,3230092.615,-,/,-,-,-,,,18,018
B2_T4,206891.0306,3230098.228,-,/,-,-,-,,,18,018
B2_T4,206885.1727,3230106.599,-,/,-,-,-,,,18,018
B2_T4,206884.3214,3230128.14,-,/,-,-,-,,,18,018
B2_T4,206865.3249,3230160.469,-,/,-,-,-,,,18,018
B2_T4,206827.2346,3230191.112,-,/,-,-,-,,,18,018
B2_T4,206813.6574,3230197.654,-,/,-,-,-,,,18,018
B2_T4,206734.9356,3230206.975,-,/,-,-,-,,,18,018
B2_T4,206732.3558,3230211.086,-,/,-,-,-,,,18,018
B2_T4,206732.6684,3230247.747,-,/,-,-,-,,,18,018
B2_T4,206702.2937,3230248.573,-,/,-,-,-,,,18,018
B2_T4,206663.3223,3230242.645,-,/,-,-,-,,,18,018
B2_T4,206578.9185,3230246.821,-,/,-,-,-,,,18,018
B2_T4,206558.397,3230234.041,-,/,-,-,-,,,18,018
B2_T4,206541.856,3230233.87,-,/,-,-,-,CHANGE,,18,018
B2_T5,207599.3471,3229237.906,841.62,/,Ridgeline,"Grassland, Scrubland",3941.89,CHANGE,,19,019
B2_T5,207588.6908,3229246.371,-,/,-,-,-,,,19,019
B2_T5,207589.713,3229278.029,-,/,-,-,-,,,19,019
B2_T5,207599.9096,3229297.222,-,/,-,-,-,,,19,019
B2_T5,207596.1042,3229324.595,-,/,-,-,-,,,19,019
B2_T5,207580.8265,3229347.044,-,/,-,-,-,,,19,019
B2_T5,207585.8952,3229366.49,-,/,-,-,-,,,19,019
B2_T5,207564.7056,3229424.894,-,/,-,-,-,,,19,019
B2_T5,207564.5414,3229442.4,-,/,-,-,-,,,19,019
B2_T5,207569.5658,3229469.661,-,/,-,-,-,,,19,019
B2_T5,207561.6827,3229502.296,-,/,-,-,-,,,19,019
B2_T5,207540.6729,3229493.079,-,/,-,-,-,,,19,019
B2_T5,207525.5551,3229491.457,-,/,-,-,-,,,19,019
B2_T5,207460.778,3229508.097,-,/,-,-,-,,,19,019
B2_T5,207431.0059,3229526.788,-,/,-,-,-,,,19,019
B2_T5,207432.2042,3229573.59,-,/,-,-,-,,,19,019
B2_T5,207429.228,3229582.64,-,/,-,-,-,,,19,019
B2_T5,207398.8483,3229603.096,-,/,-,-,-,,,19,019
B2_T5,207384.2396,3229621.353,-,/,-,-,-,,,19,019
B2_T5,207380.353,3229678.682,-,/,-,-,-,,,19,019
B2_T5,207362.4796,3229676.229,-,/,-,-,-,,,19,019
B2_T5,207329.7855,3229654.115,-,/,-,-,-,,,19,019
B2_T5,207303.9828,3229611.375,-,/,-,-,-,,,19,019
B2_T5,207279.0029,3229617.65,-,/,-,-,-,,,19,019
B2_T5,207254.2371,3229628.458,-,/,-,-,-,,,19,019
B2_T5,207244.7848,3229628.775,-,/,-,-,-,,,19,019
B2_T5,207216.8986,3229649.688,-,/,-,-,-,,,19,019
B2_T5,207209.1145,3229668.914,-,/,-,-,-,,,19,019
B2_T5,207213.3412,3229687.972,-,/,-,-,-,CHANGE,,19,019
B2_T6,207213.3304,3228797.437,774.24,/,Ridgeline,"Grassland, Scrubland",4046.33,CHANGE,,20,020
B2_T6,207250.624,3228787.77,-,/,-,-,-,,,20,020
B2_T6,207292.4145,3228813.865,-,/,-,-,-,,,20,020
B2_T6,207307.9558,3228833.582,-,/,-,-,-,,,20,020
B2_T6,207343.7635,3228846.503,-,/,-,-,-,,,20,020
B2_T6,207375.9189,3228850.999,-,/,-,-,-,,,20,020
B2_T6,207441.7499,3228839.899,-,/,-,-,-,,,20,020
B2_T6,207490.2512,3228855.791,-,/,-,-,-,,,20,020
B2_T6,207495.2892,3228877.219,-,/,-,-,-,,,20,020
B2_T6,207510.9849,3228888.311,-,/,-,-,-,,,20,020
B2_T6,207527.0802,3228883.119,-,/,-,-,-,,,20,020
B2_T6,207575.7626,3228850.813,-,/,-,-,-,,,20,020
B2_T6,207592.8828,3228854.411,-,/,-,-,-,,,20,020
B2_T6,207595.6081,3228863.992,-,/,-,-,-,,,20,020
B2_T6,207592.5079,3228876.135,-,/,-,-,-,,,20,020
B2_T6,207582.2261,3228891.91,-,/,-,-,-,,,20,020
B2_T6,207582.5389,3228903.182,-,/,-,-,-,,,20,020
B2_T6,207592.0819,3228924.894,-,/,-,-,-,,,20,020
B2_T6,207603.6062,3228937.275,-,/,-,-,-,,,20,020
B2_T6,207612.8839,3228973.184,-,/,-,-,-,,,20,020
